,homepos,cultposs,hedres,wealth,ictres,joyread,screadcomp,screaddiff,pisadiff,emosups,disclima,teachsup,dirins,stimread,adaptivity,teachint,perfeed,percomp,percoop,attlnact,compete,workmast,gfofail,eudmo,swbp,resilience,mastgoal,discrim,belong,beingbullied,infocar,infojob1,infojob2,escs,privatesch,schltype,stratio,schsize,totat,proatce,proat5ab,proat5am,proat6,clsize,creactiv,edushort,staffshort,stubeha,teachbeha,math,scie,read
4119,-1.1141,-0.5498,-0.1357,-1.3546,-0.5271,0.1372,0.8214,-0.524,-1.272,-0.6576,0.4922,0.7015,0.1509,0.5102,0.1067,0.1744,-0.3253,-0.2309,0.6012,-0.6583,-0.9792,-0.1015,0.4637,0.2621,1.2386,-0.0614,-0.2151,-1.1549,-0.6659,0.2907,-0.1387,1.9988,-1.4728,-0.2052,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,440.2572,435.0988,400.39338
4120,-1.0988,-0.3471,-0.1357,-1.4505,-1.2275,0.6591,1.0657,-0.6311,0.9567,1.0346,2.0345,1.314,1.8202,0.5102,1.323,1.8245,0.7743,0.444,-0.9391,-1.4136,-1.2263,1.8164,-1.8939,1.348,1.2386,0.8566,-0.9441,1.1253,-1.3693,-0.7823,0.7014,1.9988,-0.4913,-0.7737,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,422.43290000000013,541.5024999999998,484.14506000000017
4121,-1.3104,0.3963,-0.1357,-1.7348,-2.2833,-0.4389,-0.825,0.5082,1.2958,0.2169,-0.6495,-0.3971,0.2336,0.7551,0.5437,0.1744,-0.3253,0.6912,-0.9391,1.0844,0.2653,0.6291,0.4637,0.2621,0.6502,-1.0586,0.5761,-0.6615,0.4846,-0.7823,-1.7776,1.9988,1.4601,-0.7034,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,459.975,445.6145,400.11618000000016
4122,-2.8637,-0.6712,-3.0862,-2.5446,-1.7779,0.1372,0.1222,1.2421,1.6524,1.0346,-0.0174,-0.8998,-0.0424,-0.62,-0.5786,-1.0615,-0.3253,-0.6142,-0.9391,1.0844,0.02714646183621714,1.8164,-1.8939,1.7411,-1.0127,-0.4684,1.8524,-1.1549,-0.9017,1.4721,0.2327,1.3905,-0.1744,-2.1408,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,356.2366,417.56609999999984,385.43296
4123,-0.2216,0.506,1.1793,-0.8191,-0.1536,0.1372,0.1222,1.2421,1.6524,1.0346,-0.0424,0.6259,1.8202,0.5102,0.4572,0.1744,0.7743,0.6912,0.6012,1.0844,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,0.0963,-0.3184,1.1625,0.7014,1.9988,-1.4728,-0.8181,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,469.3769,441.0273,414.10598
4124,-1.1228,-0.3471,-0.4511,-1.3101,-0.94,0.8418,0.1222,0.409,1.0453,-0.6576,-0.9647,0.0079,-0.5794,-0.2336,-0.1716,-0.8687,0.1726,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,-1.3186,-0.0614,-0.4347,-0.6615,-0.5665,0.2907,0.146,1.0509,0.3419,-0.4505,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,550.5179999999998,515.7385999999998,527.86432
4125,-1.5212,-0.5721,-0.6947,-1.6233,-1.2275,0.1372,-0.2195738865904065,0.5598115375273415,0.2705,-0.6576,-0.1836,1.314,1.8202,2.0871,-0.5786,0.1744,-1.6391,0.6912,0.6012,-0.6583,-0.2047,-0.1015,0.4637,-0.9827,-0.5928,-0.0614,0.5761,0.5881,-0.6659,-0.7823,1.0104,1.9988,-1.4728,-0.6276,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,421.0443,384.70099999999996,364.80661999999984
4126,-0.4744,0.119,-1.3904,-0.6995,-1.2275,0.1372,-1.0985,0.795,1.6524,-0.6576,-0.6741,1.314,1.8202,2.0871,-0.5786,1.8245,2.0165,-0.6142,-0.9391,-0.6583,-0.4112,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,1.7356,-0.6659,-0.7823,0.0181,1.9988,-1.4728,-0.272,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,419.7843,351.9172,339.22364
4127,-0.5181,-0.6712,-0.1357,-0.4727,0.3875,-0.3875,-0.825,0.3059,0.8232,0.2169,0.871,0.7628,0.7198,-0.9999,-0.9282,0.2595,-1.256,-0.769,-0.1855,0.0042,1.2643,1.8164,0.5428,1.1963,0.6502,-0.2098,-0.2151,0.5881,-0.8403,-0.7823,-0.1469,0.2512,-0.5045,-1.1481,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,401.7848,371.2633,374.10556
4128,-1.2764,-0.4233,1.1793,-1.6683,-1.146,-0.1162,-0.4419,-0.0697,1.6524,0.2169,0.627,-0.9734,-0.8338,-0.62,-0.5786,0.1744,-0.3253,0.6912,-0.1855,-1.6139,1.2643,1.1448,0.1097,0.2621,0.5012,0.3858,0.2342,1.1929,-0.6464,-0.7823,-1.9166,0.7998193008370705,-0.2427669005416078,-1.1567,public,Public,31.6387,6217.0,196.5,0.8906,0.631,0.3588,0.0102,36-40 students,1.0,1.7368,1.3635,-0.0384,0.2266,363.1158,399.4436,344.51571999999993
